Équipe,Domicile_General_Buts,Domicile_General_Tirs pm,Domicile_General_Possession%,Domicile_General_PassesRéussies%,Domicile_General_AériensGagnés,Domicile_General_Note,Domicile_General_Cartons_J,Domicile_General_Cartons_R,Exterieur_General_Buts,Exterieur_General_Tirs pm,Exterieur_General_Possession%,Exterieur_General_PassesRéussies%,Exterieur_General_AériensGagnés,Exterieur_General_Note,Exterieur_General_Cartons_J,Exterieur_General_Cartons_R,Domicile_Defense_Tirs pm,Domicile_Defense_Tacles pm,Domicile_Defense_Interceptions pm,Domicile_Defense_Fautes pm,Domicile_Defense_Hors-jeux pm,Domicile_Defense_Note,Exterieur_Defense_Tirs pm,Exterieur_Defense_Tacles pm,Exterieur_Defense_Interceptions pm,Exterieur_Defense_Fautes pm,Exterieur_Defense_Hors-jeux pm,Exterieur_Defense_Note,Domicile_Attaque_Tirs pm,Domicile_Attaque_Tirs CA pm,Domicile_Attaque_Dribbles pm,Domicile_Attaque_Fautes subies pm,Domicile_Attaque_Note,Exterieur_Attaque_Tirs pm,Exterieur_Attaque_Tirs CA pm,Exterieur_Attaque_Dribbles pm,Exterieur_Attaque_Fautes subies pm,Exterieur_Attaque_Note,Domicile_xG_Pour_xG,Domicile_xG_Pour_Buts*,Domicile_xG_Pour_xGDiff,Domicile_xG_Pour_Tirs,Domicile_xG_Pour_xG/Tir,Domicile_xG_Pour_Note,Domicile_xG_Contre_xG,Domicile_xG_Contre_Buts*,Domicile_xG_Contre_xGDiff,Domicile_xG_Contre_Tirs,Domicile_xG_Contre_xG/Tir,Domicile_xG_Contre_Note,Exterieur_xG_Pour_xG,Exterieur_xG_Pour_Buts*,Exterieur_xG_Pour_xGDiff,Exterieur_xG_Pour_Tirs,Exterieur_xG_Pour_xG/Tir,Exterieur_xG_Pour_Note,Exterieur_xG_Contre_xG,Exterieur_xG_Contre_Buts*,Exterieur_xG_Contre_xGDiff,Exterieur_xG_Contre_Tirs,Exterieur_xG_Contre_xG/Tir,Exterieur_xG_Contre_Note,Domicile_TypesButs_Pour_R,Domicile_TypesButs_Pour_Dans Le Jeu,Domicile_TypesButs_Pour_Contre-Attaque,Domicile_TypesButs_Pour_Coup de Pied Arrêté,Domicile_TypesButs_Pour_Penalty,Domicile_TypesButs_Pour_Contre son Camp,Domicile_TypesButs_Contre_R,Domicile_TypesButs_Contre_Dans Le Jeu,Domicile_TypesButs_Contre_Contre-Attaque,Domicile_TypesButs_Contre_Coup de Pied Arrêté,Domicile_TypesButs_Contre_Penalty,Domicile_TypesButs_Contre_Contre son Camp,Exterieur_TypesButs_Pour_R,Exterieur_TypesButs_Pour_Dans Le Jeu,Exterieur_TypesButs_Pour_Contre-Attaque,Exterieur_TypesButs_Pour_Coup de Pied Arrêté,Exterieur_TypesButs_Pour_Penalty,Exterieur_TypesButs_Pour_Contre son Camp,Exterieur_TypesButs_Contre_R,Exterieur_TypesButs_Contre_Dans Le Jeu,Exterieur_TypesButs_Contre_Contre-Attaque,Exterieur_TypesButs_Contre_Coup de Pied Arrêté,Exterieur_TypesButs_Contre_Penalty,Exterieur_TypesButs_Contre_Contre son Camp,Domicile_TypesPasses_Pour_R,Domicile_TypesPasses_Pour_Centres pm,Domicile_TypesPasses_Pour_Ballons Profondeur pm,Domicile_TypesPasses_Pour_Longs Ballons pm,Domicile_TypesPasses_Pour_Passes Courtes pm,Domicile_TypesPasses_Contre_R,Domicile_TypesPasses_Contre_Centres pm,Domicile_TypesPasses_Contre_Ballons Profondeur pm,Domicile_TypesPasses_Contre_Longs Ballons pm,Domicile_TypesPasses_Contre_Passes Courtes pm,Exterieur_TypesPasses_Pour_R,Exterieur_TypesPasses_Pour_Centres pm,Exterieur_TypesPasses_Pour_Ballons Profondeur pm,Exterieur_TypesPasses_Pour_Longs Ballons pm,Exterieur_TypesPasses_Pour_Passes Courtes pm,Exterieur_TypesPasses_Contre_R,Exterieur_TypesPasses_Contre_Centres pm,Exterieur_TypesPasses_Contre_Ballons Profondeur pm,Exterieur_TypesPasses_Contre_Longs Ballons pm,Exterieur_TypesPasses_Contre_Passes Courtes pm,Domicile_CausesCartons_R,Domicile_CausesCartons_Fautes,Domicile_CausesCartons_Comportement Antisportif,Domicile_CausesCartons_Simulation,Domicile_CausesCartons_Autre,Exterieur_CausesCartons_R,Exterieur_CausesCartons_Fautes,Exterieur_CausesCartons_Comportement Antisportif,Exterieur_CausesCartons_Simulation,Exterieur_CausesCartons_Autre,Domicile_CotésUtilisés_R,Domicile_CotésUtilisés_Côté Gauche,Domicile_CotésUtilisés_Milieu du terrain,Domicile_CotésUtilisés_Côté Droit,Exterieur_CotésUtilisés_R,Exterieur_CotésUtilisés_Côté Gauche,Exterieur_CotésUtilisés_Milieu du terrain,Exterieur_CotésUtilisés_Côté Droit,Domicile_DirectionsTirs_Pour_R,Domicile_DirectionsTirs_Pour_Côté Gauche,Domicile_DirectionsTirs_Pour_Tentatives du milieu,Domicile_DirectionsTirs_Pour_Côté Droit,Domicile_DirectionsTirs_Contre_R,Domicile_DirectionsTirs_Contre_Côté Gauche,Domicile_DirectionsTirs_Contre_Tentatives du milieu,Domicile_DirectionsTirs_Contre_Côté Droit,Exterieur_DirectionsTirs_Pour_R,Exterieur_DirectionsTirs_Pour_Côté Gauche,Exterieur_DirectionsTirs_Pour_Tentatives du milieu,Exterieur_DirectionsTirs_Pour_Côté Droit,Exterieur_DirectionsTirs_Contre_R,Exterieur_DirectionsTirs_Contre_Côté Gauche,Exterieur_DirectionsTirs_Contre_Tentatives du milieu,Exterieur_DirectionsTirs_Contre_Côté Droit,Domicile_ZoneTirs_Pour_R,Domicile_ZoneTirs_Pour_Dans 6 Mètres,Domicile_ZoneTirs_Pour_Dans 18 Mètres,Domicile_ZoneTirs_Pour_Extérieur Surface,Domicile_ZoneTirs_Contre_R,Domicile_ZoneTirs_Contre_Dans 6 Mètres,Domicile_ZoneTirs_Contre_Dans 18 Mètres,Domicile_ZoneTirs_Contre_Extérieur Surface,Exterieur_ZoneTirs_Pour_R,Exterieur_ZoneTirs_Pour_Dans 6 Mètres,Exterieur_ZoneTirs_Pour_Dans 18 Mètres,Exterieur_ZoneTirs_Pour_Extérieur Surface,Exterieur_ZoneTirs_Contre_R,Exterieur_ZoneTirs_Contre_Dans 6 Mètres,Exterieur_ZoneTirs_Contre_Dans 18 Mètres,Exterieur_ZoneTirs_Contre_Extérieur Surface,Domicile_ZoneAction_R,Domicile_ZoneAction_30 mètres défensifs,Domicile_ZoneAction_Milieu,Domicile_ZoneAction_30 Mètres Adverses,Exterieur_ZoneAction_R,Exterieur_ZoneAction_30 mètres défensifs,Exterieur_ZoneAction_Milieu,Exterieur_ZoneAction_30 Mètres Adverses,Domicile_Detailed_Shots_Total,Domicile_Detailed_Shots_EnDehorsSurface,Domicile_Detailed_Shots_SixMètres,Domicile_Detailed_Shots_SurfaceRéparation,Domicile_Detailed_Shots_Note,Domicile_Detailed_Goals_Total,Domicile_Detailed_Goals_SixMètres,Domicile_Detailed_Goals_SurfaceRéparation,Domicile_Detailed_Goals_EnDehorsSurface,Domicile_Detailed_Goals_Note,Domicile_Detailed_Passes_Total,Domicile_Detailed_Passes_LBRéu,Domicile_Detailed_Passes_LBRat,Domicile_Detailed_Passes_PaCRéu,Domicile_Detailed_Passes_PaCRat,Domicile_Detailed_Passes_Note,Domicile_Detailed_Key-passes_Total,Domicile_Detailed_Key-passes_Long,Domicile_Detailed_Key-passes_Court,Domicile_Detailed_Key-passes_Note,Domicile_Detailed_Assists_Centre,Domicile_Detailed_Assists_Corner,Domicile_Detailed_Assists_EnProfondeur,Domicile_Detailed_Assists_Coup franc,Domicile_Detailed_Assists_Touche,Domicile_Detailed_Assists_Autre,Domicile_Detailed_Assists_Total,Domicile_Detailed_Assists_Note,Domicile_Detailed_Dribbles_Ratés,Domicile_Detailed_Dribbles_Réussis,Domicile_Detailed_Dribbles_Total Dribbles,Domicile_Detailed_Dribbles_Note,Domicile_Detailed_Tackles_TotalTacles,Domicile_Detailed_Tackles_DribblesSubis,Domicile_Detailed_Tackles_TotalTaclesTentés,Domicile_Detailed_Tackles_Note,Domicile_Detailed_Interception_Total,Domicile_Detailed_Interception_Note,Domicile_Detailed_Clearances_Total,Domicile_Detailed_Clearances_Note,Domicile_Detailed_Blocks_TirsContrés,Domicile_Detailed_Blocks_CentresContrés,Domicile_Detailed_Blocks_PassesContrées,Domicile_Detailed_Blocks_Note,Domicile_Detailed_Offsides_SignaléHorsJeu,Domicile_Detailed_Offsides_Note,Domicile_Detailed_Fouls_Subies,Domicile_Detailed_Fouls_Commises,Domicile_Detailed_Fouls_Note,Domicile_Detailed_Cards_Jaune,Domicile_Detailed_Cards_Rou,Domicile_Detailed_Cards_Note,Domicile_Detailed_Saves_Total,Domicile_Detailed_Saves_SixMètres,Domicile_Detailed_Saves_SurfaceReparation,Domicile_Detailed_Saves_EnDehorsSurface,Domicile_Detailed_Saves_Note,Domicile_Detailed_Possession-loss_ControlesRatés,Domicile_Detailed_Possession-loss_Dépossédé,Domicile_Detailed_Possession-loss_Note,Domicile_Detailed_Aerial_Total,Domicile_Detailed_Aerial_Gagnés,Domicile_Detailed_Aerial_Perdus,Domicile_Detailed_Aerial_Note,Exterieur_Detailed_Shots_Total,Exterieur_Detailed_Shots_EnDehorsSurface,Exterieur_Detailed_Shots_SixMètres,Exterieur_Detailed_Shots_SurfaceRéparation,Exterieur_Detailed_Shots_Note,Exterieur_Detailed_Goals_Total,Exterieur_Detailed_Goals_SixMètres,Exterieur_Detailed_Goals_SurfaceRéparation,Exterieur_Detailed_Goals_EnDehorsSurface,Exterieur_Detailed_Goals_Note,Exterieur_Detailed_Passes_Total,Exterieur_Detailed_Passes_LBRéu,Exterieur_Detailed_Passes_LBRat,Exterieur_Detailed_Passes_PaCRéu,Exterieur_Detailed_Passes_PaCRat,Exterieur_Detailed_Passes_Note,Exterieur_Detailed_Key-passes_Total,Exterieur_Detailed_Key-passes_Long,Exterieur_Detailed_Key-passes_Court,Exterieur_Detailed_Key-passes_Note,Exterieur_Detailed_Assists_Centre,Exterieur_Detailed_Assists_Corner,Exterieur_Detailed_Assists_EnProfondeur,Exterieur_Detailed_Assists_Coup franc,Exterieur_Detailed_Assists_Touche,Exterieur_Detailed_Assists_Autre,Exterieur_Detailed_Assists_Total,Exterieur_Detailed_Assists_Note,Exterieur_Detailed_Dribbles_Ratés,Exterieur_Detailed_Dribbles_Réussis,Exterieur_Detailed_Dribbles_Total Dribbles,Exterieur_Detailed_Dribbles_Note,Exterieur_Detailed_Tackles_TotalTacles,Exterieur_Detailed_Tackles_DribblesSubis,Exterieur_Detailed_Tackles_TotalTaclesTentés,Exterieur_Detailed_Tackles_Note,Exterieur_Detailed_Interception_Total,Exterieur_Detailed_Interception_Note,Exterieur_Detailed_Clearances_Total,Exterieur_Detailed_Clearances_Note,Exterieur_Detailed_Blocks_TirsContrés,Exterieur_Detailed_Blocks_CentresContrés,Exterieur_Detailed_Blocks_PassesContrées,Exterieur_Detailed_Blocks_Note,Exterieur_Detailed_Offsides_SignaléHorsJeu,Exterieur_Detailed_Offsides_Note,Exterieur_Detailed_Fouls_Subies,Exterieur_Detailed_Fouls_Commises,Exterieur_Detailed_Fouls_Note,Exterieur_Detailed_Cards_Jaune,Exterieur_Detailed_Cards_Rou,Exterieur_Detailed_Cards_Note,Exterieur_Detailed_Saves_Total,Exterieur_Detailed_Saves_SixMètres,Exterieur_Detailed_Saves_SurfaceReparation,Exterieur_Detailed_Saves_EnDehorsSurface,Exterieur_Detailed_Saves_Note,Exterieur_Detailed_Possession-loss_ControlesRatés,Exterieur_Detailed_Possession-loss_Dépossédé,Exterieur_Detailed_Possession-loss_Note,Exterieur_Detailed_Aerial_Total,Exterieur_Detailed_Aerial_Gagnés,Exterieur_Detailed_Aerial_Perdus,Exterieur_Detailed_Aerial_Note,Championnat,Saison
Angers,23,11.6,50.2,83.8,11.7,6.56,32,2,21,9.1,46.7,82.6,10.4,6.51,34,2,10.5,15.5,10.9,12.7,1.1,6.56,12.2,17.1,11.3,12.1,1.4,6.51,11.6,3.7,11.4,12.3,6.56,9.1,3.4,9.7,12.0,6.51,26.7,20,-6.7,220,0.12,6.56,23.15,21,-2.15,199,0.12,6.56,20.39,21,0.61,173,0.12,6.51,27.62,31,3.38,232,0.12,6.51,19,9,1,4,6,3,15,12,0,7,2,2,17,12,1,5,3,0,6,21,1,6,3,1,8,16,1,55,428,8,18,1,63,415,10,14,1,54,383,9,21,1,56,438,8,28,2,0,6,15,26,0,0,11,7,39%,22%,39%,18,35%,25%,40%,3,23%,63%,13%,20,14%,67%,19%,17,16%,66%,18%,20,15%,66%,18%,4,10%,54%,36%,7,9%,57%,35%,17,5%,50%,45%,3,10%,52%,38%,9,27%,45%,27%,7,30%,47%,23%,11.6,4.2,1.2,6.2,6.56,1.2,0.3,0.7,0.1,6.56,476.9,28.5,25.8,371.4,51.3,6.56,8.0,1.3,6.7,6.56,0.3,0.1,0.0,0.1,0,0.3,0.6,6.56,11.7,11.4,23.1,6.56,15.5,9.7,25.2,6.56,10.9,6.56,13.4,6.56,2.6,1.1,7.7,6.56,1.1,6.56,12.3,12.7,6.56,1.7,0.1,6.56,2.4,0.2,1.6,0.6,6.56,19.5,9.9,6.56,26.6,11.7,14.8,6.56,9.1,4.1,0.5,4.5,6.51,1.1,0.3,0.8,0.1,6.51,430.7,26.7,25.9,329.1,49.1,6.51,6.7,1.5,5.2,6.51,0.3,0.0,0.1,0.1,0,0.3,0.7,6.51,11.4,9.7,21.1,6.51,17.1,10.0,27.1,6.51,11.3,6.51,18.3,6.51,2.6,1.0,7.3,6.51,1.4,6.51,12.0,12.1,6.51,1.8,0.1,6.51,3.1,0.2,2.2,0.7,6.51,18.7,9.7,6.51,22.9,10.4,12.5,6.51,Ligue_1,2021-2022
Bordeaux,25,12.6,48.2,79.7,14.4,6.51,48,1,27,11.1,46.0,80.0,11.9,6.37,40,4,13.0,17.4,12.3,12.1,1.8,6.51,14.5,16.4,11.6,12.1,1.3,6.37,12.6,4.3,9.0,10.8,6.51,11.1,3.6,9.7,9.8,6.37,23.8,24,0.2,240,0.1,6.51,31.6,31,-0.6,247,0.13,6.51,21.8,26,4.2,210,0.1,6.37,36.15,57,20.85,275,0.13,6.37,12,14,2,7,1,1,2,22,2,4,3,2,3,20,1,4,1,1,1,35,6,12,4,1,15,19,1,61,358,10,15,1,53,401,15,14,1,64,354,11,22,1,53,433,1,34,3,0,12,3,36,3,0,7,20,33%,24%,43%,15,36%,24%,40%,7,20%,57%,24%,18,16%,67%,17%,11,18%,63%,19%,17,16%,70%,14%,17,5%,53%,42%,12,7%,60%,33%,12,7%,50%,43%,13,7%,56%,37%,5,28%,45%,27%,4,32%,46%,23%,12.6,5.3,0.6,6.7,6.51,1.3,0.2,0.8,0.3,6.51,415.4,32.4,29.1,298.7,55.2,6.51,9.6,2.5,7.1,6.51,0.3,0.2,0.1,0.1,0,0.4,0.9,6.51,9.2,9.0,18.2,6.51,17.4,10.8,28.2,6.51,12.3,6.51,15.5,6.51,2.6,0.8,6.1,6.51,1.8,6.51,10.8,12.1,6.51,2.5,0.1,6.51,2.9,0.2,1.8,0.9,6.51,17.8,7.6,6.51,29.1,14.4,14.6,6.51,11.1,4.7,0.8,5.5,6.37,1.4,0.4,0.8,0.2,6.37,414.5,33.4,30.8,298.1,52.2,6.37,7.5,1.4,6.2,6.37,0.3,0.1,0.1,0.0,0,0.7,1.1,6.37,6.7,9.7,16.4,6.37,16.4,11.2,27.6,6.37,11.6,6.37,19.8,6.37,2.8,1.2,7.3,6.37,1.3,6.37,9.8,12.1,6.37,2.1,0.2,6.37,2.7,0.0,1.6,1.1,6.37,17.7,8.9,6.37,24.5,11.9,12.6,6.37,Ligue_1,2021-2022
Brest,28,10.7,44.5,79.3,15.2,6.68,30,2,21,10.4,41.6,77.8,17.9,6.62,29,0,11.8,17.7,12.5,10.7,1.2,6.68,14.2,18.2,12.2,11.8,1.3,6.62,10.7,4.2,8.9,11.4,6.68,10.4,3.7,7.6,10.5,6.62,23.02,27,3.98,204,0.11,6.68,26.05,29,2.95,225,0.12,6.68,20.14,21,0.86,198,0.1,6.62,31.82,26,-5.82,269,0.12,6.62,15,13,2,7,5,1,6,19,5,4,1,0,12,14,1,4,2,0,15,15,0,8,3,2,19,22,1,63,341,2,17,1,51,462,18,16,1,61,320,2,19,1,50,489,9,27,1,0,4,20,20,2,0,7,6,39%,20%,41%,5,40%,21%,39%,4,23%,62%,14%,17,16%,67%,18%,15,17%,70%,13%,16,16%,72%,12%,3,10%,56%,34%,9,8%,55%,37%,8,8%,62%,31%,6,9%,59%,32%,10,26%,46%,28%,17,27%,47%,26%,10.7,3.7,1.1,6.0,6.68,1.5,0.4,0.9,0.1,6.68,397.3,33.6,27.9,281.5,54.3,6.68,8.1,1.7,6.4,6.68,0.4,0.2,0.1,0.1,0,0.5,0.9,6.68,9.1,8.9,18.1,6.68,17.7,10.6,28.3,6.68,12.5,6.68,15.6,6.68,2.5,1.0,6.8,6.68,1.2,6.68,11.4,10.7,6.68,1.6,0.1,6.68,2.9,0.1,1.4,1.4,6.68,17.4,7.6,6.68,28.3,15.2,13.1,6.68,10.4,3.2,0.8,6.4,6.62,1.1,0.2,0.8,0.1,6.62,376.3,30.7,29.7,261.9,53.9,6.62,7.9,2.2,5.7,6.62,0.1,0.0,0.1,0.1,0,0.5,0.7,6.62,8.0,7.6,15.6,6.62,18.2,7.7,25.8,6.62,12.2,6.62,19.9,6.62,3.2,1.5,6.8,6.62,1.3,6.62,10.5,11.8,6.62,1.5,0.0,6.62,3.1,0.1,1.9,1.1,6.62,17.6,8.8,6.62,33.9,17.9,16.0,6.62,Ligue_1,2021-2022
Clermont Foot,22,12.3,51.1,81.8,11.8,6.47,33,4,16,10.8,48.5,82.6,11.6,6.46,28,3,10.1,15.0,8.4,9.7,1.6,6.47,13.1,17.7,11.9,10.7,1.2,6.46,12.3,4.1,9.0,13.5,6.47,10.8,3.2,8.2,11.9,6.46,22.45,21,-1.45,233,0.1,6.47,23.87,30,6.13,192,0.12,6.47,20.63,15,-5.63,205,0.1,6.46,28.6,36,7.4,248,0.12,6.46,14,13,0,7,1,1,5,19,0,8,3,3,19,11,1,2,1,1,4,25,1,8,2,0,9,20,1,53,422,9,15,1,59,402,7,17,1,51,420,7,17,1,52,449,11,25,1,0,11,17,25,0,0,8,13,37%,21%,43%,11,38%,22%,40%,12,18%,63%,19%,12,18%,67%,15%,14,17%,60%,23%,18,16%,69%,15%,13,7%,55%,37%,10,8%,64%,28%,7,9%,59%,32%,9,9%,58%,33%,8,27%,44%,29%,9,29%,46%,25%,12.3,4.6,0.9,6.8,6.47,1.2,0.4,0.6,0.2,6.47,470.1,27.4,25.5,357.1,60.0,6.47,8.8,2.3,6.5,6.47,0.4,0.1,0.0,0.1,0,0.3,0.7,6.47,7.4,9.0,16.4,6.47,15.0,8.8,23.8,6.47,8.4,6.47,11.8,6.47,2.4,1.3,6.7,6.47,1.6,6.47,13.5,9.7,6.47,1.7,0.2,6.47,2.1,0.2,1.1,0.8,6.47,16.6,10.4,6.47,24.3,11.8,12.5,6.47,10.8,3.5,0.9,6.4,6.46,0.8,0.2,0.6,0.0,6.46,467.0,24.6,25.8,361.2,55.5,6.46,8.3,1.7,6.6,6.46,0.2,0.1,0.1,0.0,0,0.4,0.6,6.46,6.9,8.2,15.1,6.46,17.7,10.9,28.6,6.46,11.9,6.46,14.2,6.46,2.8,0.8,7.6,6.46,1.2,6.46,11.9,10.7,6.46,1.5,0.2,6.46,3.1,0.2,1.9,1.1,6.46,15.9,11.2,6.46,23.9,11.6,12.3,6.46,Ligue_1,2021-2022
Lens,35,15.5,52.4,84.5,11.7,6.74,31,3,27,11.7,49.4,84.0,11.3,6.59,40,4,9.8,14.3,12.1,10.4,1.5,6.74,11.9,16.8,11.9,11.7,1.5,6.59,15.5,6.1,8.7,9.5,6.74,11.7,4.1,9.4,9.3,6.59,28.12,35,6.88,294,0.1,6.74,20.38,20,-0.38,187,0.11,6.74,24.16,25,0.84,222,0.11,6.59,22.86,28,5.14,226,0.1,6.59,4,27,1,4,3,0,10,15,1,3,1,0,6,17,0,6,2,2,11,17,5,3,3,0,6,21,1,44,467,7,14,1,53,415,6,16,1,46,428,12,17,1,54,432,16,23,2,0,9,9,31,4,0,10,17,34%,28%,38%,16,36%,27%,37%,8,20%,65%,15%,5,22%,63%,16%,10,19%,61%,20%,10,19%,60%,21%,15,6%,53%,40%,15,7%,50%,43%,9,8%,47%,45%,18,5%,52%,43%,15,24%,47%,29%,18,26%,47%,26%,15.5,6.2,1.0,8.3,6.74,1.8,0.3,1.2,0.3,6.74,505.1,23.1,20.4,403.6,58.1,6.74,11.1,1.3,9.8,6.74,0.3,0.0,0.2,0.0,0,0.6,1.1,6.74,6.5,8.7,15.3,6.74,14.3,8.4,22.7,6.74,12.1,6.74,15.7,6.74,2.2,0.6,6.8,6.74,1.5,6.74,9.5,10.4,6.74,1.6,0.2,6.74,2.7,0.2,1.3,1.3,6.74,16.0,8.6,6.74,22.0,11.7,10.3,6.74,11.7,5.3,0.9,5.5,6.59,1.4,0.2,1.1,0.1,6.59,469.1,24.3,21.5,369.7,53.6,6.59,9.1,1.3,7.8,6.59,0.2,0.1,0.2,0.0,0,0.6,1.0,6.59,6.6,9.4,16.0,6.59,16.8,9.3,26.1,6.59,11.9,6.59,15.8,6.59,3.0,1.0,6.9,6.59,1.5,6.59,9.3,11.7,6.59,2.1,0.2,6.59,2.4,0.0,1.3,1.1,6.59,16.6,9.1,6.59,20.8,11.3,9.5,6.59,Ligue_1,2021-2022
Lille,24,12.9,51.8,82.1,14.2,6.61,38,2,24,11.6,49.6,80.8,14.1,6.62,55,4,10.4,16.2,9.5,12.3,2.6,6.61,13.2,18.2,10.3,11.2,2.1,6.62,12.9,4.1,8.6,12.1,6.61,11.6,4.1,7.9,11.1,6.62,30.32,22,-8.32,245,0.12,6.61,17.2,22,4.8,197,0.09,6.61,23.96,23,-0.96,221,0.11,6.62,21.15,24,2.85,251,0.08,6.62,10,16,0,6,0,2,12,14,0,6,2,0,8,15,1,3,4,1,13,16,0,4,4,2,10,18,1,57,416,13,14,1,57,384,8,15,1,54,389,16,22,0,54,390,12,24,3,0,14,6,33,1,0,27,10,38%,22%,40%,13,37%,24%,39%,11,18%,68%,14%,6,21%,63%,16%,6,20%,60%,19%,13,17%,66%,17%,9,9%,57%,34%,18,6%,47%,47%,6,9%,52%,39%,7,9%,54%,37%,13,25%,46%,29%,10,29%,45%,26%,12.9,4.4,1.2,7.4,6.61,1.3,0.4,0.7,0.1,6.61,468.4,29.9,26.5,354.6,57.4,6.61,9.1,1.5,7.6,6.61,0.4,0.1,0.1,0.1,0,0.4,0.8,6.61,8.8,8.6,17.4,6.61,16.2,8.0,24.2,6.61,9.5,6.61,13.0,6.61,2.7,1.1,6.4,6.61,2.6,6.61,12.1,12.3,6.61,2.0,0.1,6.61,2.3,0.1,1.4,0.8,6.61,17.8,9.7,6.61,27.2,14.2,13.1,6.61,11.6,4.6,1.1,6.0,6.62,1.3,0.3,0.8,0.2,6.62,438.5,24.8,28.9,329.5,55.3,6.62,9.1,1.8,7.2,6.62,0.2,0.1,0.1,0.0,0,0.5,0.7,6.62,7.3,7.9,15.2,6.62,18.2,8.5,26.7,6.62,10.3,6.62,20.4,6.62,3.2,1.6,6.2,6.62,2.1,6.62,11.1,11.2,6.62,2.9,0.2,6.62,3.2,0.1,1.8,1.4,6.62,16.7,8.6,6.62,27.4,14.1,13.3,6.62,Ligue_1,2021-2022
Lorient,20,12.3,42.9,78.9,11.7,6.63,31,2,15,11.2,45.2,80.7,11.5,6.4,32,2,11.1,19.0,10.7,13.4,1.6,6.63,13.4,17.6,10.9,11.6,1.3,6.4,12.3,3.9,9.0,11.9,6.63,11.2,4.0,7.3,10.4,6.4,22.6,20,-2.6,233,0.1,6.63,24.29,22,-2.29,211,0.12,6.63,18.26,15,-3.26,212,0.09,6.4,29.68,38,8.32,254,0.12,6.4,16,12,2,4,2,0,8,17,3,0,2,0,18,11,0,3,1,0,7,19,2,14,3,3,20,18,1,56,335,1,18,1,57,469,13,13,1,59,359,6,20,1,50,453,6,28,1,0,5,11,29,2,0,5,3,39%,24%,37%,3,40%,24%,36%,5,22%,55%,24%,13,17%,68%,15%,1,27%,51%,22%,6,20%,65%,15%,18,4%,56%,39%,4,9%,52%,39%,20,4%,48%,48%,4,9%,57%,35%,7,27%,47%,26%,8,29%,47%,24%,12.3,4.8,0.5,6.9,6.63,1.1,0.3,0.7,0.1,6.63,387.2,27.3,28.0,278.2,53.7,6.63,9.0,1.9,7.1,6.63,0.2,0.0,0.2,0.1,0,0.4,0.8,6.63,7.6,9.0,16.6,6.63,19.0,10.7,29.7,6.63,10.7,6.63,19.1,6.63,3.1,0.8,7.4,6.63,1.6,6.63,11.9,13.4,6.63,1.6,0.1,6.63,2.3,0.3,1.0,1.0,6.63,17.7,9.6,6.63,26.2,11.7,14.4,6.63,11.2,5.3,0.5,5.4,6.4,0.8,0.1,0.6,0.1,6.4,415.2,28.7,30.1,306.4,50.1,6.4,7.9,1.7,6.2,6.4,0.1,0.0,0.1,0.0,0,0.2,0.3,6.4,7.6,7.3,14.9,6.4,17.6,11.8,29.5,6.4,10.9,6.4,20.5,6.4,2.9,1.0,7.9,6.4,1.3,6.4,10.4,11.6,6.4,1.7,0.1,6.4,2.3,0.3,1.4,0.6,6.4,16.3,7.9,6.4,25.2,11.5,13.7,6.4,Ligue_1,2021-2022
Lyon,42,15.3,59.2,86.7,13.3,6.88,26,1,24,13.8,58.3,85.3,11.7,6.68,35,5,10.7,17.3,11.2,10.3,1.8,6.88,13.7,16.0,9.7,12.6,1.5,6.68,15.3,6.2,13.0,11.4,6.88,13.8,4.6,12.7,10.9,6.68,39.4,40,0.6,291,0.14,6.88,22.91,24,1.09,203,0.11,6.88,30.95,24,-6.95,263,0.12,6.68,33.78,24,-9.78,261,0.13,6.68,3,28,1,5,6,2,14,13,2,6,3,1,5,17,2,3,2,0,16,11,3,6,4,2,3,16,3,47,550,16,15,1,49,360,3,14,2,53,505,19,17,2,54,339,15,23,0,0,4,13,28,5,0,9,9,38%,27%,35%,17,35%,29%,36%,14,17%,68%,16%,7,20%,63%,18%,16,16%,70%,15%,7,20%,65%,14%,12,7%,64%,29%,17,6%,58%,35%,2,10%,55%,35%,5,9%,55%,36%,11,25%,47%,29%,14,27%,45%,28%,15.3,4.5,1.0,9.8,6.88,2.2,0.4,1.6,0.1,6.88,593.2,27.3,20.1,486.9,58.9,6.88,12.1,2.0,10.1,6.88,0.3,0.1,0.4,0.0,0,0.7,1.4,6.88,8.5,13.0,21.5,6.88,17.3,8.2,25.4,6.88,11.2,6.88,13.6,6.88,2.4,1.6,7.5,6.88,1.8,6.88,11.4,10.3,6.88,1.4,0.1,6.88,3.0,0.3,1.6,1.2,6.88,18.2,10.9,6.88,23.6,13.3,10.3,6.88,13.8,4.9,1.4,7.6,6.68,1.3,0.4,0.8,0.1,6.68,553.4,29.4,23.1,442.5,58.5,6.68,10.1,1.5,8.6,6.68,0.3,0.1,0.2,0.1,0,0.5,0.9,6.68,8.6,12.7,21.3,6.68,16.0,9.5,25.5,6.68,9.7,6.68,16.5,6.68,2.4,1.3,7.9,6.68,1.5,6.68,10.9,12.6,6.68,1.8,0.3,6.68,3.6,0.1,2.3,1.2,6.68,18.9,10.5,6.68,23.3,11.7,11.6,6.68,Ligue_1,2021-2022
