,diff_Per 90 Minutes_Gls,diff_elo,diff_manager_clean_sheet_pct,home_elo,home_Per 90 Minutes_Gls,diff_Poss,Temp_Moy_C,Vent_Moy_kmh,attendance,Humidite_Moy_%,away_elo,diff_manager_pressing_intensity,diff_Performance_CrdY,diff_Age,away_Per 90 Minutes_Gls,diff_points_last_5,home_Poss,diff_Performance_PKatt,avg_goals_per_match,away_points_last_5,avg_yellow_per_match,home_points_last_5,away_momentum,away_rest_days,home_rest_days,away_manager_clean_sheet_pct,away_manager_btts_pct,home_manager_avg_corners,away_manager_win_pct,home_Performance_CrdY,home_momentum,home_Age,away_Age,home_Performance_PKatt,home_manager_avg_fouls,avg_fouls_per_match,home_manager_avg_yellow_cards,diff_h2h_advantage,diff_momentum,h2h_home_win_pct,home_manager_clean_sheet_pct,away_manager_pressing_intensity,away_Poss,away_Performance_CrdY,diff_Performance_CrdR,home_manager_pressing_intensity,avg_red_per_match,diff_absences,diff_rest_days
556,-0.1200000000000001,11.46459961000005,6.699999999999999,1813.51647949,1.41,-2.799999999999997,7.2,17.4,17152.0,82.3,1802.05187988,-0.2865265250536297,-0.4999999999999998,0.3000000000000007,1.53,4.0,47.6,0.10526315789473681,2.72,3.0,2.56,7.0,-0.3600000000000001,7.0,7.0,25.0,66.7,5.06,30.6,1.631578947368421,0.31,26.0,25.7,0.2368421052631578,10.81,21.9,1.48,0.30000000000000004,0.6700000000000002,0.8,31.7,0.6731328381117551,50.4,2.131578947368421,0.0,0.3866063130581254,0.08,4.0,0.0
557,0.3800000000000001,212.23168944999998,21.8,2044.44213867,1.76,3.200000000000003,7.1,17.0,60209.0,83.3,1832.21044922,-0.12408679545191592,-0.9736842105263159,0.0,1.38,5.0,56.0,-0.026315789473684195,2.61,5.0,2.78,10.0,-3.16,7.0,7.0,28.2,53.8,5.82,41.0,1.1842105263157894,-0.8200000000000001,26.8,26.8,0.1052631578947368,10.33,22.0,1.46,-0.09999999999999998,2.34,0.4,50.0,0.6218207614735147,52.8,2.1578947368421053,0.0,0.4977339660215988,0.06,0.0,0.0
558,-0.17999999999999994,12.43334961000005,3.200000000000003,1816.66027832,1.06,-3.6999999999999957,6.4,12.4,25186.0,79.0,1804.22692871,-0.16043726796583052,-0.4736842105263157,1.0,1.24,2.0,46.2,0.1842105263157894,2.82,4.0,2.45,6.0,0.8600000000000001,8.0,8.0,31.9,53.2,4.3,31.9,1.8157894736842104,-2.73,27.0,26.0,0.1842105263157894,10.82,19.9,2.08,-0.09999999999999998,-3.59,0.4,35.1,0.6300728649368238,49.9,2.289473684210526,-0.0526315789473684,0.4696355969709933,0.0,-5.0,0.0
559,-0.29000000000000004,-74.59680176000006,8.899999999999999,1674.19128418,0.97,-1.1000000000000014,6.4,8.5,46675.0,82.7,1748.78808594,-0.11011672522555788,0.47368421052631593,-1.6000000000000014,1.26,0.0,44.6,-0.05263157894736842,2.47,8.0,1.59,8.0,2.5500000000000003,8.0,8.0,20.0,60.0,3.75,27.5,1.9210526315789476,0.8800000000000001,25.9,27.5,0.131578947368421,10.47,20.8,2.46,0.0,-1.6700000000000002,0.5,28.9,0.4799363071302591,45.7,1.4473684210526316,0.0263157894736842,0.3698195819047012,0.0,0.0,0.0
560,-0.44000000000000006,-159.0228271399999,-13.600000000000001,1698.24462891,0.91,-11.100000000000001,0.8,3.0,21020.0,89.0,1857.26745605,-0.06423329084026391,-0.10526315789473695,0.3999999999999986,1.35,-3.0,41.8,-0.10526315789473681,2.86,5.0,2.81,2.0,-1.7300000000000002,4.0,3.0,24.1,66.7,3.8,40.7,1.5,-3.14,27.9,27.5,0.0526315789473684,9.94,21.1,1.88,-0.5,-1.41,0.0,10.5,0.3817287285648604,52.9,1.605263157894737,0.0,0.3174954377245965,0.0,2.0,-1.0
561,-0.19999999999999996,-108.44213866999985,-10.3,1721.38195801,1.18,-10.299999999999997,2.4,9.2,62464.0,89.5,1829.82409668,-0.21021487556877844,-0.5789473684210524,0.1999999999999993,1.38,0.0,42.5,-0.05263157894736839,3.11,2.0,2.53,2.0,-2.96,3.0,3.0,28.2,53.8,5.22,41.0,1.5789473684210529,-0.91,27.0,26.8,0.0789473684210526,11.35,22.3,1.89,-0.3,2.05,0.2,17.9,0.6218207614735147,52.8,2.1578947368421053,0.0789473684210526,0.4116058859047363,0.05,-3.0,0.0
562,0.030000000000000027,-26.130371100000048,-2.3999999999999986,1776.14196777,1.18,3.1000000000000014,2.6,10.0,30617.0,91.5,1802.27233887,0.039951250056051824,-0.21052631578947367,-1.5999999999999979,1.15,-1.0,47.2,0.0,2.82,7.0,2.18,6.0,-0.6300000000000001,3.0,3.0,32.4,45.9,5.5,37.8,1.4473684210526316,0.6600000000000001,26.6,28.2,0.0526315789473684,11.65,22.0,1.52,-0.3,1.2900000000000003,0.2,30.0,0.3835763682037024,44.1,1.6578947368421053,-0.0789473684210526,0.4235276182597542,0.03,0.0,0.0
563,0.0,99.85412597999994,2.8000000000000007,1891.30847168,1.53,7.700000000000003,2.7,8.8,39765.0,88.5,1791.4543457,-0.07080815315944755,0.026315789473684514,-0.8000000000000007,1.53,2.0,58.1,0.05263157894736842,2.69,3.0,2.08,5.0,-1.89,3.0,3.0,25.0,66.7,6.02,30.6,2.1578947368421053,-1.42,24.9,25.7,0.1842105263157894,10.96,19.6,2.27,-0.09999999999999998,0.47,0.4,27.8,0.6731328381117551,50.4,2.131578947368421,0.1578947368421052,0.6023246849523075,0.0,0.0,0.0
564,0.47,118.66198729999996,17.299999999999997,2046.82849121,1.76,2.1000000000000014,2.0,9.1,60279.0,91.5,1928.16650391,0.044201132264077625,-0.1842105263157896,-1.8999999999999986,1.29,-3.0,56.0,0.1052631578947368,2.62,15.0,3.04,12.0,5.38,3.0,3.0,32.7,53.1,5.82,59.2,1.1842105263157894,-1.5100000000000002,26.8,28.7,0.1052631578947368,10.33,22.3,1.46,-0.3,-6.890000000000001,0.2,50.0,0.4535328337575212,53.9,1.368421052631579,-0.0263157894736842,0.4977339660215988,0.0,0.0,0.0
565,0.9999999999999999,192.32226562999995,0.5999999999999996,1833.29650879,1.68,9.100000000000001,1.8,4.5,73589.0,87.5,1640.97424316,0.040439420232967316,-0.5000000000000002,0.10000000000000142,0.68,8.0,52.6,0.052631578947368404,2.57,0.0,3.18,8.0,-1.18,3.0,4.0,15.0,45.0,4.73,17.5,1.4736842105263157,-0.5200000000000005,26.8,26.7,0.1578947368421052,9.3,21.3,1.7,0.09999999999999998,0.6599999999999995,0.6,15.6,0.4595605797670327,43.5,1.973684210526316,0.0,0.5,0.0,0.0,1.0
