is_playoffs,diff_roll_estimatedNetRating_10,diff_roll_estimatedOffensiveRating_10,diff_roll_estimatedDefensiveRating_10,diff_roll_effectiveFieldGoalPercentage_10,diff_roll_defensiveReboundPercentage_10,home_roll_estimatedNetRating_10,away_roll_estimatedNetRating_10,home_roll_pts_for_10,away_roll_pts_for_10,home_roll_pts_against_10,away_roll_pts_against_10,scoring_momentum,home_rest_days,away_rest_days,home_is_b2b,away_is_b2b,rest_diff,b2b_advantage
-0.26487847897129563,-0.07275808011642901,-0.5684424682647687,-0.4952886255956106,-1.5444262764905063,0.3846697706747783,1.387071894560456,1.4583014051620151,-0.14221678917992542,-1.0302517193796252,-0.1954743156861428,-1.1104385916085142,0.6847397695104811,-0.9075516760555584,-0.850266309840771,2.4968551648595305,2.1656148412054805,-0.11468415407064286,-0.07870337969131087
-0.26487847897129563,-0.47641003859246667,0.7501468294023367,1.5109738230906247,-0.5362115190508421,2.3921040811200305,0.0012615506894134683,0.6666932036675823,1.0363371511243982,0.6362677925791437,1.336707181391202,0.016162607222731933,0.2810488713877745,-0.2183132706048464,-0.14254957857291026,-0.4005038073789348,-0.4617626278564632,-0.11468415407064286,-0.07870337969131087
-0.26487847897129563,-1.112600625321004,-0.19388962597078546,1.449946828453777,-1.2437306470786775,0.141089875265102,-2.5844704850488696,-0.9737232758163651,-0.8070420888387678,0.8994024523621073,1.47857583852799,1.1709288360247527,-1.2888601768671903,-0.2183132706048464,-0.850266309840771,-0.4005038073789348,2.1656148412054805,0.8797688531446575,2.0189488032392062
-0.26487847897129563,-0.5451478721010671,-1.028468881518207,-0.28550833153145844,1.0291745517107422,-0.5749510241719596,-2.1134829454212585,-1.3056880054753208,-2.438886006183216,-0.7921775033855146,-0.8196964070880272,0.929514293418055,-1.2023549844123251,-0.9075516760555584,-0.850266309840771,2.4968551648595305,2.1656148412054805,-0.11468415407064286,-0.07870337969131087
-0.26487847897129563,-0.5349103224295736,0.39370928125199706,1.2148294339377257,0.7793318596259095,-3.653296943745963,-1.3156237873824665,-0.5396155524161922,-0.11199745737724702,0.7866304553122664,1.3650809128185633,1.0743630189820774,-0.6865277256999804,-0.2183132706048464,-0.14254957857291026,-0.4005038073789348,-0.4617626278564632,-0.11468415407064286,-0.07870337969131087
-0.26487847897129563,-0.8924933073838893,-2.2779138874539218,-1.1022892686799273,-1.376390483583894,3.8871806805311437,-0.25564074365291994,0.9966150734517136,-1.6834027111163488,0.4900818704775006,-1.3587973042078272,-0.1528275726019545,-1.6252692586361202,0.4709251348458656,-0.14254957857291026,-0.4005038073789348,-0.4617626278564632,0.8797688531446575,-0.07870337969131087
-0.26487847897129563,-1.0294205342401175,-2.7037508723235817,-1.3540256215569046,-2.059588641585772,-1.9461378491936683,-0.3655552415371907,1.0803723283195117,0.5226085104789272,1.0455883744637504,0.1206901202187068,1.2554239259370958,-0.4141965642679928,-0.2183132706048464,-0.14254957857291026,-0.4005038073789348,-0.4617626278564632,-0.11468415407064286,-0.07870337969131087
-0.26487847897129563,-1.2016307447856014,-1.2843793044207057,0.421750945599103,-2.2563673990685142,1.6928617951595017,-0.37469302639692825,1.3119815666277217,-0.9279194160494711,-0.8924192785409314,-0.6494540185238777,-1.0742264102175085,-0.004097874111593942,-0.9075516760555584,-0.14254957857291026,2.4968551648595305,-0.4617626278564632,-1.109137161285943,-2.176355562621828
-0.26487847897129563,0.7254051674860984,-0.20052339565719207,-1.2959954882638391,-0.6003304400283654,0.598852092500525,-0.3444077965760841,-1.35012020775275,-1.1092354068655208,0.7615700115234135,-0.6089201164847942,1.3399190158494392,-1.4074043294905283,0.4709251348458656,-0.14254957857291026,-0.4005038073789348,-0.4617626278564632,0.8797688531446575,-0.07870337969131087
-0.26487847897129563,1.1937730649569356,0.5541954786654238,-1.1872911540669602,-0.3327997697428413,-0.43006298293689654,1.4121355330328793,-0.28630092793797374,-0.32353277999597524,-1.5439908170511283,-0.4792116299597284,-0.6396802335254604,0.9442553468750803,0.4709251348458656,-0.14254957857291026,-0.4005038073789348,-0.4617626278564632,0.8797688531446575,-0.07870337969131087
-0.26487847897129563,-1.0641550777684,0.4363184942377527,2.048501771387463,0.9915875980342624,-1.883143048656681,-0.7642237409891656,0.7389593717394934,-0.04724174637151422,-0.29096862760844056,1.0448630867098014,-0.15685114831206998,0.18813588689921706,-0.9075516760555584,0.5651671526949504,2.4968551648595305,-0.4617626278564632,-2.1035901685012437,-2.176355562621828
-0.26487847897129563,1.9255750530817448,2.868105374281318,0.19180994794956852,1.21268732554296,0.8193338943799702,2.8929788394451914,0.13989071344725484,0.8248018285056804,0.13505891680206966,-1.3304235727804754,-0.15685114831206998,0.5085254885839084,-0.2183132706048464,-0.14254957857291026,-0.4005038073789348,-0.4617626278564632,-0.11468415407064286,-0.07870337969131087
-0.26487847897129563,0.015431097768009636,-0.42658185497086276,-0.47567280589090644,-1.7902891734801745,-0.5409338318819852,-0.08687891127194002,-0.1065292589534315,-0.9279194160494711,-0.006950264668103741,-0.642360585667035,0.49496811672600693,-0.6833238296831304,-0.9075516760555584,-0.14254957857291026,2.4968551648595305,-0.4617626278564632,-1.109137161285943,-2.176355562621828
-0.26487847897129563,-0.5290602940458627,-1.9278549640020572,-1.2701135039312468,-2.269633382719036,1.9889373576833316,-0.3433634783063997,0.40316427981524194,-1.5927447157083239,0.7239793458401316,-0.6210802870965163,-0.4626429022805527,-1.737405619225758,0.4709251348458656,0.5651671526949504,-0.4005038073789348,-0.4617626278564632,-0.11468415407064286,-0.07870337969131087
-0.26487847897129563,-0.45428961876656054,-1.1800250043537863,-0.5838322562070998,-0.7285682819834068,0.5274579852252761,-1.0367908093767633,-0.37950640972683436,0.6737051694922986,0.28542157953519237,0.25850538715159216,0.47082666246533816,0.2810488713877745,0.4709251348458656,-0.14254957857291026,-0.4005038073789348,-0.4617626278564632,0.8797688531446575,-0.07870337969131087
-0.26487847897129563,0.6089530399728574,0.2559309877651062,-0.6350513409915952,0.7992308351016951,-1.5933669661865522,1.001718453046956,0.12916569910442693,0.22041519245217417,0.6613282363679966,-0.6210802870965163,1.2433531988067639,-0.343710851897366,1.8494019457472897,-0.14254957857291026,-0.4005038073789348,-0.4617626278564632,2.8686748675752582,-0.07870337969131087
-0.26487847897129563,1.5689061350623834,0.5121475846531327,-1.7912404474194374,0.01742219863093687,0.3309142075498802,1.0748207319248562,-1.140216355614549,-0.23287478458795033,-0.46012662318320424,-1.756029544190849,1.023062428678152,0.18012614685709788,-0.2183132706048464,-0.14254957857291026,-0.4005038073789348,-0.4617626278564632,-0.11468415407064286,-0.07870337969131087
-0.26487847897129563,1.4643368777035548,1.1155144521305218,-0.9911329570199593,0.2951234563818629,0.6450482795609823,1.7118548764322683,-0.37107961274318396,0.6434858376896305,0.40237031721651284,-1.4439184984899018,0.07249266716429087,0.16891251079813635,0.4709251348458656,0.5651671526949504,-0.4005038073789348,-0.4617626278564632,-0.11468415407064286,-0.07870337969131087
-0.26487847897129563,0.1268375758003002,0.9695204900320061,0.8453981628325493,0.30706284166733255,1.9293022798416517,0.3863539126354926,0.20071686622014964,0.6737051694922986,0.5485562393181559,-0.6210802870965163,-0.07537374018230976,0.07920342232642123,0.4709251348458656,-0.14254957857291026,-0.4005038073789348,-0.4617626278564632,0.8797688531446575,-0.07870337969131087
-0.26487847897129563,1.3613763781502468,1.287788347986719,-0.6557024400695947,2.3473711271176008,-1.6047060302832068,1.3361091629998634,-0.5947727690364495,-0.6786099286774027,-0.8924192785409314,-1.0254059599363712,-0.44654859944010045,0.18092712086131324,-0.2183132706048464,-0.14254957857291026,-0.4005038073789348,-0.4617626278564632,-0.11468415407064286,-0.07870337969131087
-0.26487847897129563,0.2797426926795383,0.8106161915437994,0.44850474414079233,-0.953205605132248,0.6555474129838115,-1.1195008163357585,-1.485715031944216,-1.1545644045695334,-2.5464085686052713,0.40037404428838014,-1.1949336815208573,1.0964404076753067,-0.2183132706048464,-0.14254957857291026,-0.4005038073789348,-0.4617626278564632,-0.11468415407064286,-0.07870337969131087
-0.26487847897129563,1.2350157650620959,1.1928744124735324,-0.5662869952490084,0.4397226781725489,-0.26165688283468574,0.9050145812741914,-0.8399159540153706,-0.3613069447493155,0.46084468605716805,-0.4721181971028856,0.27769502837998294,-0.6216488313588306,-0.9075516760555584,-0.14254957857291026,2.4968551648595305,-0.4617626278564632,-1.109137161285943,-2.176355562621828
-0.26487847897129563,-0.37860487655230346,-0.1201527244565043,0.436735252317972,0.42115030106182083,-1.3476872440923078,0.358157319354017,0.8791506306493139,0.7039245012949771,-0.8172379471743676,0.7530189920284012,-1.2673580443028687,1.1493046919532797,0.4709251348458656,-0.14254957857291026,-0.4005038073789348,-0.4617626278564632,0.8797688531446575,-0.07870337969131087
-0.26487847897129563,1.3983412449998187,-0.4071908358875232,-2.5187149165234537,-0.6135964236788846,-0.7051402786150605,1.389682690234667,-0.5940066965833903,-0.228557737187564,-0.04036418971990602,-0.5602794340378908,0.49496811672600693,-0.13866150681916278,-0.2183132706048464,1.2728838839628112,-0.4005038073789348,-0.4617626278564632,-2.1035901685012437,-0.07870337969131087
-0.26487847897129563,0.5540724611981716,-0.8512962018935867,-1.7339186631712558,-0.5101217512048165,1.7944934066925036,-0.5104544014558848,-1.2732065334656137,-1.4945318873496267,0.5485562393181559,-0.5359590928144417,1.2131763809809244,-1.5299533521349205,-0.2183132706048464,-0.14254957857291026,-0.4005038073789348,-0.4617626278564632,-0.11468415407064286,-0.07870337969131087
